onset,duration,run_number,trial_number,task,fixation_position,trial_onset,trial_offset
2947.947757,0,3,44,3,3,2934162.0,2937761.0
2951.555622,0,3,45,3,1,2937764.0,2941368.0
2955.155067,0,3,46,3,2,2941369.0,2944968.0
2958.754558,0,3,47,3,3,2944970.0,2948567.0
2962.354046,0,3,48,3,2,2948568.0,2952167.0
2965.953539,0,3,49,3,5,2952167.0,2955766.0
2969.553012,0,3,50,3,3,2955767.0,2959366.0
2975.552141,0,3,51,1,3,2959368.0,2965364.0
2979.151667,0,3,52,4,5,2965366.0,2968964.0
2982.751132,0,3,53,4,4,2968965.0,2972564.0
2986.350647,0,3,54,4,3,2972565.0,2976163.0
2989.950149,0,3,55,4,4,2976164.0,2979762.0
2993.549628,0,3,56,4,1,2979763.0,2983362.0
2997.149117,0,3,57,4,3,2983362.0,2986961.0
3000.748608,0,3,58,4,1,2986964.0,2990561.0
3004.348097,0,3,59,4,2,2990561.0,2994160.0
3007.947624,0,3,60,4,3,2994161.0,2997760.0
3011.547109,0,3,61,4,2,2997763.0,3001359.0
3015.146563,0,3,62,4,5,3001360.0,3004958.0
3018.746095,0,3,63,4,3,3004960.0,3008559.0
3022.345526,0,3,64,4,5,3008560.0,3012157.0
3025.953363,0,3,65,4,4,3012164.0,3015765.0
3029.55281,0,3,66,4,3,3015766.0,3019365.0
3033.152306,0,3,67,4,4,3019365.0,3022964.0
3036.751805,0,3,68,4,1,3022965.0,3026563.0
3040.351297,0,3,69,4,3,3026564.0,3030163.0
3043.950774,0,3,70,4,1,3030165.0,3033763.0
3047.550263,0,3,71,4,2,3033764.0,3037362.0
3051.149767,0,3,72,4,3,3037363.0,3040961.0
3054.749246,0,3,73,4,2,3040964.0,3044561.0
3058.348738,0,3,74,4,5,3044562.0,3048161.0
3061.948227,0,3,75,4,3,3048162.0,3051760.0
3067.955715,0,3,76,1,3,3051765.0,3057767.0
3071.555187,0,3,77,5,5,3057768.0,3061366.0
3075.154722,0,3,78,5,4,3061367.0,3064967.0
3078.754186,0,3,79,5,3,3064968.0,3068566.0
3082.353687,0,3,80,5,4,3068567.0,3072166.0
3085.953187,0,3,81,5,1,3072167.0,3075765.0
3089.552657,0,3,82,5,3,3075766.0,3079364.0
3093.152148,0,3,83,5,1,3079365.0,3082964.0
3096.751656,0,3,84,5,2,3082965.0,3086563.0
3100.351147,0,3,85,5,3,3086564.0,3090162.0
3103.950637,0,3,86,5,2,3090163.0,3093762.0
3107.55022,0,3,87,5,5,3093763.0,3097362.0
3111.149607,0,3,88,5,3,3097363.0,3100961.0
3114.74911,0,3,89,5,5,3100962.0,3104560.0
3118.348585,0,3,90,5,4,3104562.0,3108159.0
3121.948074,0,3,91,5,3,3108162.0,3111759.0
3125.547568,0,3,92,5,4,3111762.0,3115359.0
3129.147058,0,3,93,5,1,3115362.0,3118958.0
3132.746574,0,3,94,5,3,3118959.0,3122558.0
3136.346062,0,3,95,5,1,3122559.0,3126157.0
3139.953887,0,3,96,5,2,3126163.0,3129765.0
3143.553367,0,3,97,5,3,3129766.0,3133364.0
3147.152869,0,3,98,5,2,3133365.0,3136964.0
3150.752348,0,3,99,5,5,3136965.0,3140564.0
3154.35184,0,3,100,5,3,3140565.0,3144163.0
3160.351007,0,3,101,1,3,3144166.0,3150162.0
